,id,title,popularity,vote_average,vote_count,genres,cast,director,keywords,overview,tagline
1997,152601,her,53.682367000000006,7.9,4097,Romance Science Fiction Drama,Joaquin Phoenix Scarlett Johansson Rooney Mara Amy Adams Olivia Wilde,Spike Jonze,artificial intelligence computer love loneliness transhumanism,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",A Spike Jonze Love Story
1998,10866,joy ride,11.183197,6.3,325,Mystery Thriller Drama,Steve Zahn Paul Walker Leelee Sobieski Jessica Bowman Stuart Stone,John Dahl,colorado friendship stalker pokies truck driver,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.","It was just a joke, just for fun."
1999,227707,the adventurer: the curse of the midas box,8.842722,5.1,73,Fantasy Adventure Family,Aneurin Barnard Michael Sheen Lena Headey Sam Neill Ioan Gruffudd,Jonathan Newman,london england based on novel key adventure supernatural,"17-year-old Mariah Mundi's life is turned upside down when his parents vanish and his younger brother is kidnapped. Following a trail of clues to the darkly majestic Prince Regent Hotel, Mariah discovers a hidden realm of child-stealing monsters, deadly secrets and a long-lost artifact that grants limitless wealth – but also devastating supernatural power. With the fate of his world, and his family at stake, Mariah will risk everything to unravel the Curse of the Midas Box.",The new name for adventure.
2000,21349,anywhere but here,8.976738000000003,5.9,66,Drama Comedy Romance,Susan Sarandon Natalie Portman Hart Bochner Eileen Ryan Ray Baker,Wayne Wang,dream,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.",A story of a mother who knows best... and a daughter who knows better.
2001,19150,the crew,2.634119,6.4,11,Action Comedy,Richard Dreyfuss Burt Reynolds Dan Hedaya Seymour Cassel Carrie-Anne Moss,Michael Dinner,,Four retired mobsters plan one last crime to save their retirement home.,
2002,70435,haywire,26.257951,5.6,505,Action Thriller,Gina Carano Ewan McGregor Michael Fassbender Bill Paxton Channing Tatum,Steven Soderbergh,mercenary secret agent rescue foot chase spanish,"Mallory Kane is a highly trained operative who works for a government security contractor in the dirtiest, most dangerous corners of the world. After successfully freeing a Chinese journalist held hostage, she is double crossed and left for dead by someone close to her in her own agency. Suddenly the target of skilled assassins who know her every move, Mallory must find the truth in order to stay alive.",They left her no choice.
2003,580,jaws: the revenge,12.777008,3.5,224,Adventure Thriller,Lorraine Gary Lance Guest Mario Van Peebles Michael Caine Karen Young,Joseph Sargent,shark attack bahamas dying and death aggression by animal sequel,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.","This time, it’s personal."
2004,9819,marvin's room,6.130231,6.6,124,Drama,Diane Keaton Meryl Streep Leonardo DiCaprio Robert De Niro Hume Cronyn,Jerry Zaks,sister sister relationship sister leukemia reunion cancer,A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.,A story about the years that keep us apart... And the moments that bring us together.
2005,13579,the longshots,4.030724,6.5,11,Drama Family,Ice Cube Keke Palmer Tasha Smith Jill Marie Jones Dash Mihok,Fred Durst,,"The true story of Jasmine Plummer who, at the age of eleven, became the first female to play in Pop Warner football tournament in its 56-year history.",
2006,20024,the end of the affair,6.9212630000000015,6.6,55,Drama,Ralph Fiennes Stephen Rea Julianne Moore James Bolam Ian Hart,Neil Jordan,bomb sex jealousy infidelity obsession,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",
2007,2453,harley davidson and the marlboro man,12.869436,6.1,82,Action Thriller,Mickey Rourke Don Johnson Chelsea Field Daniel Baldwin Giancarlo Esposito,Simon Wincer,corruption harley davidson drug dealer los angeles las vegas,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",When the going gets tough... the tough take the law into their own hands.
2008,6973,in the valley of elah,15.676123,6.6,261,History Drama Thriller Crime Mystery,Tommy Lee Jones Charlize Theron Susan Sarandon Frances Fisher James Franco,Paul Haggis,father son relationship detective war crimes patriotism homicide,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,Sometimes finding the truth is easier than facing it.
2009,11156,coco before chanel,8.426589,6.6,246,Drama History,Audrey Tautou Beno\u00eet Poelvoorde Alessandro Nivola Marie Gillain Emmanuelle Devos,Anne Fontaine,fashion designer woman director,"2009 biopic about the early life of Coco Chanel. Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar both. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing.",Before she was France's famous mademoiselle...
2010,354110,forsaken,11.071522,5.8,101,Western Drama,Demi Moore Kiefer Sutherland Donald Sutherland Brian Cox Siobhan Williams,Jon Cassar,,"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer.",
2011,22215,cheri,5.494047,5.9,56,Drama Comedy Romance,Michelle Pfeiffer Kathy Bates Rupert Friend Felicity Jones Iben Hjejle,Stephen Frears,,"A sumptuous dramatic comedy set in late 19th Century France, during the Belle Epoque, a period of social and cultural excess in European upper classes which ended only as the First World War erupted.",
2012,11632,vanity fair,6.6181490000000025,5.5,73,Drama Romance,Reese Witherspoon James Purefoy Jonathan Rhys Meyers Romola Garai Gabriel Byrne,Mira Nair,london england british empire lover advancement aristocrat,"Beautiful, funny, passionate, and calculating, Becky is the orphaned daughter of a starving English artist and a French chorus girl. She yearns for a more glamorous life than her birthright promises and resolves to conquer English society by any means possible. A mere ascension into the heights of society is simply not enough. So Becky finds a patron in the powerful Marquess of Steyne whose whims enable Becky to realise her dreams. But is the ultimate cost too high for her?","On September 1st, a heroine will rise."
2013,30596,bodyguards and assassins,7.876883,6.5,57,Drama Action History,Donnie Yen Wang Xue-qi Tony Leung Ka-Fai Nicholas Tse Hu Jun,Teddy Chan,assassination martial arts sword blood splatter impalement,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.","To save a nations future, they must protect one man from its past."
2014,3021,1408,35.169779,6.5,1343,Horror Thriller,John Cusack Samuel L. Jackson Mary McCormack Jasmine Jessica Anthony Tony Shalhoub,Mikael H\u00e5fstr\u00f6m,suicide new york hotel fire hotel room,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",The only demons in room 1408 are those within you.
2015,957,spaceballs,39.890798,6.7,902,Comedy Science Fiction,Mel Brooks Rick Moranis Bill Pullman Daphne Zuniga John Candy,Mel Brooks,android lasergun swordplay temple space marine,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",May the schwartz be with you
2016,256917,the water diviner,22.096286,6.8,431,War Drama,Russell Crowe Olga Kurylenko Y\u0131lmaz Erdo\u011fan Cem Y\u0131lmaz Jai Courtney,Russell Crowe,istanbul australia post world war i farmer missing in action,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",To honour a promise. To find his sons. To make his peace.
