2759,"woo Comedy Romance Daisy von Scherler Mayer blind date love manhattan, new york city woman director Gorgeous and extraverted Woo meets insecure and straight-laced law clerk Tim at a blind date. It's Woo's world.. we're just living in it."
2760,room Drama Thriller Lenny Abrahamson based on novel carpet isolation kidnapping imprisonment Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room? Love knows no boundaries
2761,"dirty work Comedy Bob Saget  Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant. The dirty duo brings down a movie theater manager and hires hookers to pose as dead bodies during a live TV ad. When a wealthy developer hires the guys to trash a building (so that he can have it condemned), problems arise and a feud ensues. Revenge is a dish best served DIRTY."
2762,"serial mom Comedy Crime Horror Thriller John Waters housewife protection motherly love evil mother murder A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase. Every Mom Wants to Be Wanted, But Not For Murder One!"
2763,"dick Comedy Andrew Fleming richard nixon watergate the white house Comedy about two high school girls who wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal. The unmaking of the president"
2764,"light it up Drama Thriller Craig Bolotin  On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant. "
2765,"54 Music Drama Mark Christopher new york sex nightclub money drug Shane, a Jersey boy with big dreams, crosses the river in hopes of finding a more exciting life at Studio 54. When Steve Rubell, the mastermind behind the infamous disco, plucks Shane from the sea of faces clamoring to get inside his club, Shane not only gets his foot in the door, but lands a coveted job behind the bar – and a front-row seat at the most legendary party on the planet. You've never been anywhere until you've been here"
2766,"bubble boy Adventure Comedy Drama Romance Blair Hayes lovesickness niagara falls crush youth illness Jimmy is young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door Chloe. But when Chloe decides to marry her high school boyfriend, Jimmy -- bubble suit and all -- treks cross-country to stop her. Swoosie Kurtz, as Jimmy's overprotective mom, co-stars along with Fabio, who portrays the leader of a religious cult. Life is an adventure. Don't blow it."
2767,"birthday girl Comedy Crime Thriller Jez Butterworth female nudity robbery mail order bride bank clerk A shy bank clerk orders a Russian mail order bride, and finds his life turned upside down. "
2768,"21 & over Comedy Jon Lucas alcohol birthday debauchery Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan. Finally."
2769,"paris, je t'aime Drama Romance Isabel Coixet paris city portrait jazz subway new love Olivier Assayas, Gus Van Sant, Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories, each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes, a husband trying to chose between his wife and his lover, and a married man who turns to a prostitute for advice. Fall in love with Paris 18 times."
2770,"resurrecting the champ Drama Rod Lurie sport Up-and-coming sports reporter rescues a homeless man (""Champ"") only to discover that he is, in fact, a boxing legend believed to have passed away. What begins as an opportunity to resurrect Champ's story and escape the shadow of his father's success becomes a personal journey as the ambitious reporter reexamines his own life and his relationship with his family. "
2771,"admission Comedy Drama Romance Paul Weitz princeton university admissions Strait-laced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted – but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having. Let someone in."
